X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-04,1.000000e-06
429,1.00e+00,-8.00e+00,
430,9.80e-01,-7.80e+00,
431,9.20e-01,-7.40e+00,
432,9.20e-01,-7.00e+00,
433,9.60e-01,-7.80e+00,
434,9.60e-01,-7.40e+00,
435,9.00e-01,-7.00e+00,
436,9.00e-01,-7.40e+00,
437,9.60e-01,-6.80e+00,
438,9.40e-01,-7.20e+00,
439,8.80e-01,-6.80e+00,
440,8.80e-01,-7.20e+00,
441,9.20e-01,-6.60e+00,
442,9.20e-01,-6.60e+00,
443,8.40e-01,-7.00e+00,
444,9.00e-01,-6.80e+00,
445,8.40e-01,-6.40e+00,
446,9.00e-01,-6.80e+00,
447,8.20e-01,-6.20e+00,
448,8.60e-01,-6.60e+00,
449,8.00e-01,-6.20e+00,
450,8.60e-01,-6.60e+00,
451,8.00e-01,-6.00e+00,
452,8.40e-01,-6.00e+00,
453,8.00e-01,-6.40e+00,
454,8.40e-01,-6.20e+00,
455,7.80e-01,-5.80e+00,
456,8.20e-01,-5.80e+00,
457,7.80e-01,-6.20e+00,
458,8.20e-01,-6.00e+00,
459,7.60e-01,-5.60e+00,
460,8.00e-01,-5.60e+00,
461,7.40e-01,-6.00e+00,
462,8.00e-01,-5.60e+00,
463,7.40e-01,-5.20e+00,
464,7.80e-01,-5.20e+00,
465,7.40e-01,-5.60e+00,
466,7.80e-01,-5.40e+00,
467,7.20e-01,-5.00e+00,
468,7.60e-01,-5.40e+00,
469,7.00e-01,-5.00e+00,
470,7.60e-01,-5.40e+00,
471,7.00e-01,-4.80e+00,
472,7.40e-01,-5.20e+00,
473,6.80e-01,-4.80e+00,
474,6.80e-01,-4.80e+00,
475,7.40e-01,-5.20e+00,
476,7.20e-01,-5.00e+00,
477,6.60e-01,-4.60e+00,
478,7.00e-01,-5.00e+00,
479,6.60e-01,-4.40e+00,
480,7.00e-01,-4.80e+00,
481,6.40e-01,-4.40e+00,
482,6.40e-01,-4.40e+00,
483,6.80e-01,-4.80e+00,
484,6.80e-01,-4.60e+00,
485,6.20e-01,-4.20e+00,
486,6.20e-01,-4.60e+00,
487,6.60e-01,-4.20e+00,
488,6.60e-01,-4.20e+00,
489,5.80e-01,-4.60e+00,
490,5.80e-01,-4.40e+00,
491,6.40e-01,-4.00e+00,
492,6.40e-01,-4.40e+00,
493,5.60e-01,-4.00e+00,
494,6.00e-01,-4.40e+00,
495,5.60e-01,-3.80e+00,
496,6.00e-01,-3.80e+00,
497,5.40e-01,-4.20e+00,
498,5.80e-01,-3.80e+00,
499,5.20e-01,-4.00e+00,
500,5.80e-01,-3.80e+00,
501,5.20e-01,-3.40e+00,
502,5.60e-01,-3.80e+00,
503,5.00e-01,-3.40e+00,
504,5.60e-01,-3.80e+00,
505,5.00e-01,-3.40e+00,
506,5.40e-01,-3.60e+00,
507,5.00e-01,-3.20e+00,
508,4.80e-01,-3.60e+00,
509,5.40e-01,-3.00e+00,
510,5.20e-01,-3.40e+00,
511,4.60e-01,-3.00e+00,
512,5.20e-01,-3.40e+00,
513,4.60e-01,-3.00e+00,
514,5.00e-01,-3.00e+00,
515,4.40e-01,-3.40e+00,
516,4.40e-01,-3.20e+00,
517,5.00e-01,-2.80e+00,
518,4.80e-01,-3.20e+00,
519,4.20e-01,-2.80e+00,
520,4.20e-01,-2.80e+00,
521,4.80e-01,-3.00e+00,
522,4.00e-01,-3.00e+00,
523,4.60e-01,-2.60e+00,
524,4.00e-01,-3.00e+00,
525,4.40e-01,-2.40e+00,
526,4.40e-01,-2.80e+00,
527,3.80e-01,-2.40e+00,
528,4.20e-01,-2.80e+00,
529,3.60e-01,-2.40e+00,
530,4.20e-01,-2.40e+00,
531,3.60e-01,-2.80e+00,
532,4.00e-01,-2.60e+00,
533,3.40e-01,-2.20e+00,
534,3.40e-01,-2.20e+00,
535,4.00e-01,-2.60e+00,
536,3.80e-01,-2.20e+00,
537,3.20e-01,-2.40e+00,
538,3.80e-01,-2.40e+00,
539,3.00e-01,-2.00e+00,
540,3.40e-01,-2.40e+00,
541,3.00e-01,-2.00e+00,
542,3.40e-01,-2.00e+00,
543,2.80e-01,-2.00e+00,
544,3.20e-01,-2.00e+00,
545,2.80e-01,-1.60e+00,
546,3.20e-01,-2.00e+00,
547,2.60e-01,-1.60e+00,
548,3.00e-01,-1.60e+00,
549,2.60e-01,-2.00e+00,
550,3.00e-01,-1.80e+00,
551,2.40e-01,-1.40e+00,
552,2.80e-01,-1.80e+00,
553,2.20e-01,-1.40e+00,
554,2.20e-01,-1.60e+00,
555,2.80e-01,-1.40e+00,
